url,title,description,favicon,emails,numbers,socials,street,city,region,postalCode
http://www.claremont.ca,"Claremont Communications - Global IT Software Services","","apple-icon-57x57.png","[sales@claremont.ca]","[6138630568]","[facebook.com/claremontcomm/, linkedin.com/company/claremont-communications, twitter.com/claremontcomm]","[]","","",""
http://www.gosecure.net,"What We Do - GoSecure","","gosecure.wpenginepowered.com/wp-content/uploads/2019/10/cropped-favicon-32x32.png","[privacy@gosecure.net]","[2691673639, 2691673814, 8558935428, 8882875858]","[linkedin.com/company/gosecure/, px.ads.linkedin.com/collect/?pid=2514017&amp, twitter.com/GoSecure_Inc]","[]","","",""
http://www.jolera.com,"Looking for a MSP Partner for your Business? | Jolera","Helping solution providers transform and grow. Rely on a team of IT experts and comprehensive IT solutions so you can focus on your business.","cdn-fjabc.nitrocdn.com/dwiEsRHWkemnNfRRkgWqckaHXhRlZzqd/assets/static/optimized/wp-content/uploads/2021/12/cropped-jolera_blue_icon_nb-1-32x32.png","[]","[4164101011, 8002924078, 8999999999]","[facebook.com/jolerainc/, instagram.com/jolerainc/, linkedin.com/company/144705/admin/, linkedin.com/company/jolera/, twitter.com/Jolera, youtube.com/channel/UCaOzbS9SnyN3YvZ1A-QlSDg]","[2055 Peel Street]",Toronto,ON,M4W 3L4
http://www.dnrgroup.ca,"DNR Group | More than IT Solutions","","images/favicon.png","[info@dnrgroup.ca, sromain@dnrgroup.ca]","[8663126625]","[]","[2720 Queensview Drive, 888 Biscayne Blvd]","","",""
http://www.nocland.com,"NOCLAND | Network Operations Centre as a Service","","wp-content/uploads/2017/11/nocland-logo.png","[helpdesk@nocland.com, sales@nocland.com]","[]","[linkedin.com/company/nocland-business-inc-]","[187 Kenmount Road]","","",""
http://www.kerberoscapital.com,"Kerberos Capital inc. - Home","Kerberos Capital inc. is a UNIX system administrator specialist company. We are your UNIX Force (AIX, Solaris, Linux)","favicon.ico","[info@kerberoscapital.com]","[5144482158]","[]","[]","","",""
http://www.oakbaysoftrends.net,"FileMaker Pro database development solutions","Oak Bay Softrends is a FileMaker Pro development solutions group in Vancouver, Canada ready to help you manage people, projects and assets with ease.","","[]","[6043413241]","[facebook.com/pages/Oak-Bay-Softrends-Inc/155304187896158, linkedin.com/in/oakbaysoftrends, px.ads.linkedin.com/collect/?pid=1588194&fmt=gif, youtube.com/watch?v=X4moIWaAur8]","[]","","",""
http://devbuddy.ca,"DevBuddy - Transform Your Online Presence","At DevBuddy, we are passionate about helping businesses grow and thrive through effective digital marketing and operations strategies","devbuddy.ca/wp-content/uploads/2022/12/cropped-favicon-32x32.png","[]","[]","[linkedin.com/company/devbuddy]","[]",Prevost,QC,J0R 1T0
http://www.terrascan3d.com,"TerraScan 3D - Services de photogrammÃ©trie par DRONE et SCAN 3D","TerraScan 3D offre des services clÃ© en main de relevÃ©s 3D spÃ©cialisÃ©s par drone (UAV) et scanner ultra-rapide. Les services permettent dâobtenir une documentation 3D plus complÃ¨te et plus rapide que les mÃ©thodes dâarpentage conventionnelles, et ce,de maniÃ¨re plus sÃ©curitaire. Le livrable devient donc un outil incontournable dâaide Ã  la prise de dÃ©cisions.","favicon.png","[nicolas.leonard@terrascan3d.com]","[5144360595]","[linkedin.com/company/2813284?trk=tyah&trkInfo=idx%3A1-1-1%2CtarId%3A1426189843224%2Ctas%3ATerrascan+3d, youtube.com/user/Terrascan3D?feature=watch]","[]","","",""
http://centralts.com,"Central Technology Services","","","[info@centralts.com]","[]","[linkedin.com/company-beta/2188637/, twitter.com/CentralTechServ]","[1400 Cornwall Road, 20 Primrose Street]","","",""
http://portal.nexwave.ca,"Web hosting for small businesses","Web hosting for businesses in the province of Quebec. Secure your online presence, geo-position your website & on-demand technical support","favicon.ico","[]","[5143176514]","[facebook.com/nexwave.ca/, linkedin.com/company/nexwave/products?trk=tabs_biz_product, twitter.com/Nexwave]","[]","","",""
http://www.methodworksconsulting.com,"HOME | Method Works","","static.wixstatic.com/media/179c3e_fd3a17e011094df8b905c3204459aab2%7Emv2.png/v1/fill/w_32%2Ch_32%2Clg_1%2Cusm_0.66_1.00_0.01/179c3e_fd3a17e011094df8b905c3204459aab2%7Emv2.png","[605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 831126cb46b74583bf6f72c5061cba9d@sentry-viewer.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, info@methodworksconsulting.com]","[3919791905, 7646579509]","[linkedin.com/company/method-works-consulting/, twitter.com/methodworks]","[]","","",""
http://digital.secdev.com,"SecDev - Exceptional insights. Delivered as a service.","SecDev is a global leader in all-source analytics. We make it easy to put human, machine and artificial intelligence to work for your enterprise and workforce.

Trusted advice. Exceptional insights. Delivered as a service.","s3.amazonaws.com/cdn-images.mailchimp.com/websites/favicons/default/favicon.ico","[contact@secdev.com]","[]","[facebook.com/secdev, linkedin.com/company/333510/admin/, twitter.com/secdev]","[]","","",""
http://www.xenex.ca,"Xenex","Xenex Enterprises Inc. is a Canadian Information Technology and Services company that provides digital signing and sealing and surety solutions.  ","www.xenex.ca/hubfs/Xenex%20logo%20for%20Fevicon-3.png","[info@xenex.ca]","[4167409704]","[facebook.com/Xenex-Enterprises-Inc-112450590428083, facebook.com/Xenex.Enterprises, instagram.com/xenexenterprises/, linkedin.com/company/xenex-enterprises-inc./about/, twitter.com/xenextweet?lang=en, youtube.com/channel/UC6rEd4JdX_U3b4AdPTR8beQ?view_as=subscriber]","[155 Rexdale Boulevard]",delight,customers,12512
http://www.amanah.com,"Toronto Colocation & Cloud Connectivity Provider.","","www.amanah.com/apple-touch-icon.png","[sales@amanah.com]","[4166039825]","[ca.linkedin.com/company/amanah-tech-inc-]","[1 Yonge Street, 151 Front Street West]",Toronto,ON,M5E 1E5
http://www.globalrewardsolutions.com,"Global Reward Solutions","","favicon.png","[info@globalrewardsolutions.com]","[]","[ca.linkedin.com/company/globalrewardsolutions, facebook.com/Global-Reward-Solutions-1859166251009345/, twitter.com/grs_rewards]","[101 Collins Street, 33 Queen Street, 441 Kent Street]","","",""
http://www.iibs.co,"IIBS","IIBS…","","[]","[7786681811]","[facebook.com]","[]","","",""
http://quest-group.com,"Quest Consulting Group - Edmonton Technology Services Calgary IT","Quest is a proud Alberta based company providing clients with world class Professional Technology services. Providing you with the consulting services, education, and support necessary to successfully help transform your enterprise.","quest-group.com/wp-content/uploads/2018/03/favicon.png","[qcg@quest-group.com]","[7809453000, 7809453300]","[]","[]","","",""
http://www.prolity.com,"Prolity Corporation Defence and Security Emergency Preparedness Solutions","","","[]","[6132322869, 6132325305]","[]","[]","","",""
http://copperhead.co,"Copperhead","Copperhead is a cyber-security firm located in Toronto, Canada. We specialize in secure Android devices, providing encryption communication methods and developing robust security solutions.","favicon-32x32.png?v=6be1f1cec9963784759e4deee7370841","[info@copperhead.co, media@copperhead.co]","[8556845569]","[facebook.com/secureyourandroid, linkedin.com/company/copperhead-security, twitter.com/copperheadsec, youtube.com/c/CopperheadOS, youtube.com/channel/UCQMaZY3msrkR8JKOJvqIr2A]","[132 Jarvis Street]","","",""
http://www.apogeeitservices.com,"Award-Winning IT Provider-Top MSP Based in Boston, Pittsburgh, Toronto","Apogee IT Services is a leading managed services provider. 35 of the top 500 IT services providers in North America offering IT support, security & more.","www.apogeeitservices.com/hubfs/Apogee_-_April_2015/Apogee-website-images-favicon.png","[info@apogeeits.com]","[4129288670, 4163987855, 6173991460, 8449276433]","[facebook.com/apogeeITservices, instagram.com/apogeeitservices/, linkedin.com/company/apogee-it-services, linkedin.com/company/apogeeitservices/mycompany/?viewAsMember=true, twitter.com/apogeeITS]","[109 Nicholson Road, 150 Ferrand Drive, 50 Goddard Ave]",Sewickley,PA,15143
http://www.meritoutsourcing.com,"Merit Outsourcing Advisors","","","[michael.hart@meritoutsourcing.com]","[6472252626]","[]","[]","","",""
http://www.concerti.com,"Accueil - Concerti","Profitez de solutions du progiciel Epicor Kinetic qui collent à votre réalité. Optimisez la gestion de vos opérations et assurez la croissance de votre PME.","www.concerti.com/wp-content/uploads/2023/01/cropped-Fleche-32x32.png","[]","[5145252002]","[]","[]","","",""
http://www.purelyhr.com,"PurelyHR | Powerful modular software for your everyday HR","Modular human resources software for leave management, digital time tracking, staff directory, performance reviews, onboarding, and more. Try free for 21 days!","favicon.ico","[support@purelyhr.com]","[5068546557, 8444026557]","[facebook.com/purelyhr, instagram.com/purelyhrsoft/, linkedin.com/company/purely-hr/?trk=company_logo, twitter.com/purelyhrsoft, youtube.com/watch?v=wXMku5k9fsw]","[]","","",""
http://www.risklogik.com,"RiskLogik Risk Analysis Management Software and Services | Ottawa | Canada","Based in Ottawa, Canada, RiskLogik offers Risk Analysis and Management 
software and services to achieve full-spectrum resilience. ","images.squarespace-cdn.com/content/v1/5625003be4b006ea8cf65bd2/1445532432201-4SXC84OG0NTE18YP5745/favicon.ico","[info@risklogik.com]","[6139838111]","[facebook.com/2008/fbml]","[]",Mills,ON,K0A 1A0
http://iconomics-inc.com,"ICONOMICS Inc.","ICONOMICS designs and implements information management solutions that help improve profitability by steering your business to make better decisions.","iconomics-inc.com/wp-content/uploads/2021/07/cropped-favicon-32x32.jpg","[]","[4167036547]","[linkedin.com/company/iconomics-inc]","[]","","",""
http://www.tracument.com,"Tracument","","favicon.ico","[info@tracument.com, registration@tracument.com, support@tracument.com]","[8889004701]","[]","[276 Carlaw Avenue, 422 Richards Street]","","",""
http://www.lionsgatesoft.com,"Home | Lionsgate Software","Enterprise IT consulting, architecture, IT advisory, IT audit, data architecture, data modeling, data warehouse, BI, content management, enterprise portal development, Oracle ADF consulting, enterprise application integration, website migration, IT infrastructure, datacenter virtualization, Splunk enterprise, storage architecture, network architecture, Oracle Apex, Oracle WebCenter Content, WebCenter Imaging, Vancouver, Victoria, BC","wp-content/uploads/2014/12/favicon3.png","[info@lionsgatesoft.com]","[6045181895]","[]","[]","","",""
http://home.castingworkbook.com,"Casting Workbook – Find Your Talent","","home.castingworkbook.com/wp-content/uploads/2018/05/cwb-shield2018-150x150.png","[Gonzalo@castingworkbook.com, glenn.hall@castingworkbook.com, gonzalo@castingworkbook.com, info@castingworkbook.com, jb.cohen@castingworkbook.com, jeff.rose@castingworkbook.com, media@castingworkbook.com, payments@castingworkbook.com, photos@castingworkbook.com, resumes@castingworkbook.com, sidesonline@castingworkbook.com, soporte@castingworkbook.com, support@castingworkbook.com, tamara.lagrandeur@castingworkbook.com, uk@castingworkbook.com]","[3236341000, 4165931051, 6042055107, 8442923292]","[facebook.com/CastingWorkbook/, instagram.com/castingworkbook/?igshid=1a06jm0uqharl, linkedin.com/company/528601/, youtube.com/channel/UCTkIPAHPITsWye7EDKCzb_g]","[1340 Salisbury Road]","","",""
http://purelogicit.com,"PureLogic IT Solutions","PureLogic IT is a solutions integrator for the Federal Government and private sector organizations. Canadian, women-owned & Ottawa-based.","purelogicit.com/wp-content/uploads/2021/09/it-16.png","[]","[6132545500]","[ca.linkedin.com/company/purelogicitsolutions, facebook.com/PureLogicITSolutions, facebook.com/PureLogicITSolutions/, linkedin.com/company/purelogicitsolutions, twitter.com/PureLogicIT]","[]",Kanata,ON,K2M 2E0
http://www.servicad.com,"Servicad | IT Consulting Company | Burlington, ON","An IT Consulting firm in Burlington, Ontario with the experience and knowledge to help you. We are experienced and reliable. Contact us!","www.servicad.com/wp-content/uploads/2018/10/cropped-servicad-icon-32x32.png","[info@servicad.com]","[9059013365, 9999999999]","[facebook.com/Servicad-Inc-158867457524973/, linkedin.com/company/servicad-inc, twitter.com/Servicad_Inc]","[]",Burlington,ON,L7L 5P5
http://itavio.com,"Play more by playing it safe with Itavio","Itavio lets parents give their kids an allowance. We give them transparency and peace of mind. It makes for happier customers and keeps them playing your games.","wp-content/uploads/2017/10/xcropped-artwork-source-32x32.png.pagespeed.ic.LOo3uhfKmS.png","[]","[2445521024]","[facebook.com/itavioinc, linkedin.com/company/9292763, twitter.com/itav_io]","[]","","",""
http://tecterra.com,"Homepage - TECTERRA","BeSoftware | Best WordPress theme for softwares","www.tecterra.com/wp-content/uploads/2019/04/logo-ico.jpg","[admin@tecterra.com]","[]","[linkedin.com/company/tecterra, twitter.com/TECTERRA, youtube.com/tecterra1]","[]","","",""
http://www.caorda.com,"Website Design & Development – SEO, Web Hosting & Custom Software","Caorda is a Victoria-based website design, marketing and development agency. We do it all! Custom software, apps, branding, digital marketing, ask us anything!","www.caorda.com/wp-content/uploads/2016/09/favicon-80x80.png","[info@caorda.com, support@caorda.com]","[9999999999]","[facebook.com/caorda, instagram.com/caorda/, linkedin.com/company/caorda-solutions, twitter.com/caorda, youtube.com/user/CaordaSolutions]","[]",Victoria,BC,V8Z 6T8
http://www.documagic.com,"DocuMagic | Business Document Solutions | Proudly Serving Alberta and Beyond for Over 20 Years","","images/favicon.ico","[docuinfo@documagic.com, idocuinfo@documagic.com]","[4032715321, 4032718421]","[facebook.com/sunandfunfloridarentals]","[]","","",""
http://lixar.com,"BDO Lixar | Driven by Data, Powered by The Cloud","BDO Lixar is award-winning, Canadian, with 20+ years of experience providing end-to-end technology and modern workplace solutions in Data & AI, Cloud & Cyber, and Business & Customer-Facing Applications.","lixar.wpenginepowered.com/wp-content/uploads/2022/06/cropped-BDOLixar_favicon-32x32.jpg","[]","[4032337833, 4032665608, 4168650200, 4168650887, 6046885132, 6046885421, 9024445539, 9024445540]","[linkedin.com/company/bdo-canada/, twitter.com/BDO_Canada]","[222 Bay Street, 373 Coventry Road]","","",""
http://www.pixhug.com,"Pixhug - Picture a better world","Help change the world by sharing your photos","assets.pixhug.com/assets/favicon/pixhug-icon-57x57-dc558f7f3908428cbbabe6be3469dc86408136e2ed572135d1b2aeed0a8b205b.png","[]","[]","[facebook.com/pixhug, instagram.com/pixhug_app/, linkedin.com/company/pixhug, twitter.com/pixhug, youtube.com/pixhug]","[]","","",""
http://advisornet.ca,"Full Service Website Solutions for Financial & Insurance Advisors | We Do all the Work...Our Clients Get all the Credit","","advisornet.ca/sites/default/files/icon.png","[info@advisornet.ca, sales@advisornet.ca, support@advisornet.ca]","[]","[ca.linkedin.com/in/advisornet/, facebook.com/advisornet/, twitter.com/advisornet247]","[]",Abbotsford,BC,V2S 1G7
http://vexxhost.com,"Cloud Computing - High Performing Cloud Solutions | VEXXHOST","Our OpenStack Cloud Computing services are used to support demanding requirements and workloads. We currently have customers in over 70 different countries.","vexxhost.com/wp-content/uploads/2019/12/32.png","[]","[]","[facebook.com/Vexxhost-Inc-1982922115274239/, facebook.com/vexxhost, facebook.com/vexxhostinc, facebook.com/vexxhostinc/, instagram.com/vexxhost, instagram.com/vexxhost/, linkedin.com/company/vexxhost, linkedin.com/company/vexxhost/, twitter.com/vexxhost, youtube.com/channel/UCPJ1bFx7f4ZU0Hpl1kxb5gA]","[]",Claire,QC,H9R 0A5
http://www.rootways.com,"Best Magento Development Company | Magento Support Maintenance","Rootways is a Magento Development Company in Toronto, an expert in custom Magento website development, eCommerce web design and Magento cloud website development","www.rootways.com/media/favicon/default/favicon.ico","[]","[4168798623, 8557668929]","[facebook.com/rootways, twitter.com/rootways]","[]","","",""
http://www.247networks.ca,"Managed IT Services Vancouver | Co-Managed IT Services - 247 Networks","247 Networks Ltd. has been providing Managed IT Services and Co-Managed IT Services in Vancouver and the Greater Vancouver Area for more than 25 years.","www.247networks.ca/wp-content/uploads/2021/09/favicon-32x32-1.png","[]","[2369002473, 6045922473, 8888812473]","[facebook.com/247.networks.ltd/, instagram.com/247networksca, linkedin.com/company/247networksca, twitter.com/247NetworksCA, youtube.com/channel/UCkEcXTPMr1c549-4mB0uPsg, youtube.com/channel/UCywhiR3aGVh-2dL6ifgpFBw]","[1515 Broadway Street]",Coquitlam,BC,V3C 6M2
http://www.eligeo.com,"ELIGEO_LOGO","Eligeo provides CRM Consulting services for small and medium-sized businesses including monday.com, SugarCRM, and RingCentral.","www.eligeo.com/wp-content/uploads/2019/07/cropped-ico-eligeo-web-32x32.png","[]","[4037709238, 5832023010, 5832023011, 5832023012, 5832023013, 6042104022, 6136701980, 7026758153, 8882760290]","[linkedin.com/company/eligeo-crm/, twitter.com/eligeo, youtube.com/c/Eligeo]","[]",Calgary,AB,T2G 0T1
http://zonetail.com,"Home - Zonetail Inc.","","zonetail.com/wp-content/uploads/2018/09/cropped-Icon-32x32.png","[grant@zonetail.com, hello@zonetail.com, ir@zonetail.com, ken.singh@zonetail.com, mark@zonetail.com, media@zonetail.com]","[4167882815, 4169945399]","[facebook.com/zonetailmobile/, instagram.com/zonetail/, linkedin.com/company/zonetail, linkedin.com/company/zonetail/, twitter.com/Zonetail, twitter.com/Zonetail?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor, youtube.com/channel/UCD4hBFWhYphAOULMgfHPxXw?view_as=subscriber]","[70 University Ave]","","",""
http://www.proserveit.com,"ProServeIT | Cloud & IT Service Provider | Microsoft Gold Partner","Unlock your digital future & turn your business innovation ideas into reality. Companies of all sizes grow their business using ProServeIT’s services. ","www.proserveit.com/hubfs/FAVicon%20ProSerVeIT.svg","[cloud@proserveit.com, help@proserveit.com]","[6964564185, 8663639320]","[facebook.com/proserveit1, facebook.com/proserveit1/, instagram.com/proserveit/, linkedin.com/company/proserveit, twitter.com/ProServeIT, twitter.com/proserveit, youtube.com/channel/UCKqpJs_x8svmYHKcjHj1Hsg]","[6700 Century Avenue ]","","",""
http://ivrnet.com," 			Ivrnet Telepay - PCI DSS Compliant Payment Solutions		","Along with Ivrnet's online payment portal, Telepay provides organizations with cost effective over-the-phone, PCI DSS compliant payment solutions which give","ivrnet.com/wp-content/uploads/2019/09/favicon-100x100.png","[]","[]","[facebook.com/IvrnetInc/, instagram.com/ivrnet_software/, linkedin.com/company/ivrnet/, twitter.com/ivrnet_inc?lang=en, youtube.com/channel/UCV2Zhy9M4_0ABikF97YxiHQ]","[]","","",""
http://technorth.ca,"Home - Tech North Solutions","","technorth.ca/wp-content/uploads/wheel-icon.svg","[info@technorth.ca, sales@technorth.ca, support@technorth.ca]","[2506927998, 2506927999, 8776927997, 9999999999]","[facebook.com/technorth/, linkedin.com/company/tech-north-solutions-inc, twitter.com/technorthsol]","[]","","",""
http://www.amyuni.com,"Amyuni | Quality PDF Developer Tools for .NET and COM, 64-bit SDK","High-performance PDF printer driver. Easily build full PDF capabilities with PDF Converter, PDF Creator and PDF Suite. Royalty-free distribution.","images/favicon.png","[management@amyuni.com, sales@amyuni.com, support@amyuni.com]","[5147799227, 5148680506, 5148689226, 5148689227, 8669269864]","[]","[]","","",""
http://dmzventures.com,"DMZ Ventures","","","[updates@dmzventures.com]","[]","[]","[]","","",""
http://funifier.com,"Funifier Gamification Solutions","Purpose-built for the enterprise, Funifier’s proven gamification solutions, increase user engagement while delivering the performance intelligence needed to exceed business results.","img/favicon.png","[engagement@funifier.com]","[2899252377]","[linkedin.com/autofill/js/autofill.js, platform.linkedin.com/in.js]","[]",the,ISO,27001
http://vm-systems.com,"VM Systems","VM Systems is dedicated to IT service excellence – your single source for all things IT. Our broad array of IT support managed service plans, IT consulting, business continuity, network design and implementation, data storage, cloud services and virtualization, hardware and software procurement, and much more!","vm-systems.com/wp-content/uploads/2020/06/cropped-flavicon-32x32.png","[]","[4801961024, 8006635957, 9999999999]","[facebook.com/pages/category/Computer-Repair-Service/VM-Systems-211231422259546/, twitter.com/vmsystems_com]","[]","","",""
http://peaceworks.ca,"PeaceWorks Technology Solutions – Advancing your mission with high impact technology solutions","Advancing your mission with high impact technology solutions","peaceworks.ca/wp-content/uploads/cropped-pw-favicon-32x32.png","[webservices@peaceworks.ca]","[]","[linkedin.com/company/peaceworks-technology-solutions, twitter.com/peaceworks_tech]","[554 Parkside Drive, 960 Portage Avenue]",Ontario,Canada,N2L 5Z4
http://techso.ca,"Accueil - Techso","Techso offre éventail de services informatique comme le PLM et Industrie 4.0, la gestion d’infrastructures TI ainsi que le développement d'applications.","techso.ca/wp-content/themes/techso/img/favicon-32x32.png","[info@techso.ca, info@techso.com]","[5143121399, 8443121399]","[facebook.com/techsosolutions, linkedin.com/company/techso-solutions, twitter.com/techsosolutions]","[]","","",""
http://www.aluminumwindowdesigns.com,"Aluminum Window Designs | Home | Toronto Window Wall & Curtain Wal","AWD designs, engineers, manufactures and installs window wall, curtain wall, aluminum railings and aluminum cladding in Toronto. ","static.wixstatic.com/media/ba1a00_50e9d6ea79734f4085d9de0b18eb9291%7Emv2.png/v1/fill/w_32%2Ch_32%2Clg_1%2Cusm_0.66_1.00_0.01/ba1a00_50e9d6ea79734f4085d9de0b18eb9291%7Emv2.png","[605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 831126cb46b74583bf6f72c5061cba9d@sentry-viewer.wixpress.com]","[3919791905, 7646579509, 9058506090, 9058507541]","[facebook.com/AluminumWindowDesigns/, linkedin.com/company/aluminum-window-designs-ltd]","[440 Hanlan Road]",Woodbridge,ON,L4L 3P6
http://www.techniquemicro.com,"Technique Microsystems Ltd.","","misc/favicon.ico","[info@techniquemicro.com, sales@techniquemicro.com, support@techniquemicro.com]","[8002675722, 9055645722, 9055649269]","[]","[1300 Shawson Drive, 803 Walden Avenue]","","",""
http://professionaledgecanada.ca,"","","wp-content/uploads/2015/02/favicon.ico","[william@professionaledgecanada.ca]","[4164771943, 6477714813]","[linkedin.com/in/colemanw]","[250 Yonge Street, 250 Yonge Street ]","","",""
http://clearfoundation.co.nz,"ClearFoundation","CLEAR Token - The Socially Responsible Token Making Blockchains Secure & Reliable.","clearfoundation.co.nz/assets/images/favicon.png","[sales@clearcenter.com]","[]","[facebook.com/ClearFoundation, facebook.com/sharer.php?u=, in.linkedin.com/company/clearfoundation, instagram.com/clearcenter/, linkedin.com/company/clearfoundation, twitter.com/clearfoundation, twitter.com/share?url=, youtube.com/user/clearcenter]","[]","","",""
http://emmattweb.com,"Website Design, Web Development & SEO | Emmatt Digital Solutions","Best full-service website design and web development. Custom programming, digital marketing, SEO Services. Proudly operating since 1998 in Peterborough.","","[info@emmatt.com]","[7057500476]","[facebook.com/EmmattDigital/, facebook.com/tr?id=2434818973462708&amp, instagram.com/emmattweb/, linkedin.com/company/emmatt-digital-solutions-inc./, twitter.com/emmattweb]","[]",PO,Box,21033
http://whc.ca," WHC | Web Hosting Canada","","whc.ca/favicon.ico","[]","[5145042113, 8885453942]","[facebook.com/WHC.CA, facebook.com/tr?id=944583855629362&ev=PageView&noscript=1, instagram.com/whc.ca/, linkedin.com/company/web-hosting-canada/, twitter.com/webhostcanada, youtube.com/c/WhcCa?sub_confirmation=1]","[7250 Clark Street ]",Montreal,Quebec,H2R 2Y3
http://www.ksp.ca,"IT Services & IT Support Regina, Saskatchewan | KSP Technology","Looking for IT services in Regina, Saskatchewan? Call KSP Technology! We specialize in managed IT services and data backup and recovery.","www.ksp.ca/files/2019/01/logo-min.png","[]","[3063524577]","[facebook.com/ksptechnology, linkedin.com/in/kevinpare/, px.ads.linkedin.com/collect/?pid=2971914&fmt=gif, twitter.com/ksptechnology]","[]","","",""
http://www.coachhousepartners.com,"Coach House Partners","Delivering Bespoke Infrastructure and Technology Solutions","favicon.ico","[info@coachhousepartners.com]","[6474995866]","[]","[]",Toronto,ON,M5E 1A7
http://www.intouchinsight.com,"Your Partner in Customer Experience Management | Intouch Insight","Intouch Insight is a CX Solutions company that helps multi-location businesses achieve operational excellence so they can exceed customer expectations.","www.intouchinsight.com/hubfs/IntouchInsight-Favicon%20(1).ico","[letschat@intouchinsight.com, support@intouchinsight.com]","[8002632980]","[facebook.com/intouchinsight/, linkedin.com/company/intouch-insight, twitter.com/intouchinsight, youtube.com/channel/UC7iXsUQxWP99hMWDur5u3gw]","[400 March Road]",Kanata,ON,K2K 3H4
http://pmesolution.ca,"L'Agence Web des Laurentides | WordPress, OpenCart, PrestaShop, PHP","L'Agence Web spécialiste nous développons avec WordPress, OpenCart, PrestaShop, OctoberCMS. Conception d'application Web sur mesure également disponible.","pmesolution.ca/wp-content/uploads/2015/03/pme-solutions-web.ico","[info@pmesolution.ca]","[8194293775]","[facebook.com/pmesolution, facebook.com/pmesolution.ca, linkedin.com/company/pme-solution, twitter.com/pmesolution, youtube.com/channel/UCSb30VxPNIv28qcGgMiIbag]","[]",vost,QC,J0R 1T0
http://www.edrivium.com,"Home | eDrivium","Zero-day protection for your evolving business needs Meet new cyber insurance requirements Securely enable a distributed workforce Proactively hunt for the latest threats and keep your auditors happy Whatever the latest challenge, eDrivium can help you adapt quickly From coast-to-coast, mid-size ...","www.edrivium.com/wp-content/uploads/sites/63/2022/02/cropped-edrivium-favicon-32x32.png","[support@yourwebdepartment.com]","[4167501550, 4167503135]","[linkedin.com/company/edrivium-corporation/about/]","[120 Carlton Street]","","",""
http://oneilltech.com,"Home - O'Neill Technologies","O'Neill Technologies, Inc. - Information Technology Firm based in Vancouver, BC. IT planning, IT budgeting, network design, network set up, network maintenance, network support, technology training.","","[]","[6046883039, 6046889470]","[]","[409 Granville Street]","","",""
http://www.exnp.com,"Welcome to EXNP Software & Web Solutions | We design. develop. deliver.","EXNP software, digital signage and web & graphic design services - all at one place!","exnpskin/images/favicon.ico","[mail@exnp.com]","[9054880308]","[facebook.com, facebook.com/ExnpInc, linkedin.com/company/exnp-inc-, twitter.com, twitter.com/_exnp, youtube.com/user/EXNPTutorials, youtube.com/watch?v=AwKLcvC0TqQ&list=PLJW33JAZtKSBdXr5cWBdi3J1b8ToYWQ22&index=11, youtube.com/watch?v=Le4BjYelGVQ&feature=youtu.be]","[4230 Sherwoodtowne Blvd ]",Mississauga,ON,L4Z 2G6
http://www.3i-tech.com,"3i-Technologies | Joomla web design and hosting & technical support","Votre expert Joomla pour la conception et hébergement de sites internet dans la grande région de Montreal. Support informatique à distance.","templates/shaper_helix3/images/favicon.ico","[info@3i-tech.com]","[5148305260]","[]","[]","","",""
http://attfieldassociates.ca,"Attfield Associates Computer Services","Kanata computer repair, Kanata computer service, Kanata computer help, Kanata computer support, Kanata spyware removal, Kanata virus removal, Stittsville computer repair, Stittsville computer service, Stittsville computer help, Stittsville computer support, Stittsville spyware removal, Stittsville virus removal","","[]","[6135921340]","[]","[]","","",""
http://techinnov.ca,"Techinnov","Techinnov helps solve learning and training challenges with innovative and creative employee training solutions.","i0.wp.com/techinnov.ca/wp-content/uploads/2022/01/favicon_1.png?fit=32%2C32&ssl=1","[info@techinnov.ca]","[8662337154]","[ca.linkedin.com/company/creative-techinnov-software-solutions-inc, facebook.com/TechinnovSoftwareSolutions/, facebook.com/pages/category/Internet-Company/Techinnov-497751096927967/, instagram.com/techinnov_software/, twitter.com/Techinnov_]","[]",al,QC,H3A 2G3
http://bc211.ca,"Home | BC 211","BC211 is a non-profit society that connects people to community, health and government resources for help, where and when they need it. We deliver information and referral services for community and government programs, including 211, VictimLink, and the Responsible and Problem Gambling Program. We share what we’ve learned about community needs with non-profit organizations, community organizers, city planners and government to inform community investment and develop or improve public programs and services.","static/assets/img/favicon.ico","[help@bc211.ca, info@bc211.ca]","[6048756431, 8005630808, 8887956111]","[]","[]","","",""
http://armitagetech.com,"Better IT.  That Simple. |  Armitage Technology Group Inc. | Welcome!","Armitage Technology Group is a firm that delivers technology management, consulting services, and technical support to organizations of all size. We provide managed services for your server and desktop environment as well as IT staff augementation.","images/favicon.png","[BetterIT@ArmitageTech.com, info@armitagetech.ca]","[5199145161]","[facebook.com, instagram.com, linkedin.com, twitter.com, youtube.com]","[941 Juliana Drive]",Woodstock,ON,N4V 1C1
